Accident_Index,Police_Force,Did_Police_Officer_Attend_Scene_of_Accident
2016200113513,20,2
2016200113521,20,1
2016200113540,20,1
2016200113547,20,1
2016200113584,20,1
2016200113587,20,2
2016200113626,20,1
2016200113635,20,2
2016200113637,20,2
2016200113638,20,2
2016200113672,20,1
2016200113677,20,2
2016200113701,20,2
2016200113704,20,2
2016200113705,20,1
2016200113720,20,1
2016200113734,20,2
2016200113883,20,2
2016200113896,20,2
2016200113897,20,1
2016200113906,20,2
2016200113918,20,1
2016200113920,20,2
2016200113925,20,1
2016200113953,20,1
2016200113975,20,2
2016200113998,20,1
2016200114021,20,1
2016200114037,20,2
2016200114055,20,1
2016200114104,20,2
2016200114119,20,1
2016200114164,20,1
2016200114183,20,1
2016200114191,20,1
2016200114225,20,1
2016200114264,20,1
2016200114290,20,1
2016200114297,20,1
2016200114357,20,2
2016200114377,20,2
2016200114391,20,1
2016200114396,20,1
2016200114405,20,2
2016200114428,20,1
2016200114441,20,1
2016200114448,20,1
2016200114478,20,1
2016200114506,20,1
2016200114562,20,1
2016200114567,20,2
2016200114572,20,2
2016200114594,20,1
2016200114625,20,1
2016200114638,20,1
2016200114693,20,2
2016200114710,20,1
2016200114719,20,2
2016200114726,20,1
2016200114751,20,1
2016200114767,20,1
2016200114788,20,1
2016200114789,20,1
2016200114792,20,2
2016200114804,20,2
2016200114813,20,2
2016200114822,20,2
2016200114894,20,2
2016200114924,20,2
2016200114947,20,2
2016200114976,20,2
2016200115014,20,2
2016200115062,20,2
2016200115207,20,1
2016200115227,20,1
2016200115271,20,2
2016200115273,20,1
2016200115302,20,1
2016200115381,20,2
2016200115387,20,1
2016200115392,20,1
2016200115400,20,1
2016200115407,20,2
2016200115408,20,1
2016200115431,20,2
2016200115436,20,1
2016200115442,20,1
2016200115449,20,2
2016200115461,20,2
2016200115488,20,2
2016200115500,20,2
2016200115548,20,2
2016200115745,20,1
2016200115762,20,1
2016200115783,20,1
2016200115811,20,1
2016200115812,20,2
2016200115819,20,1
2016200115820,20,2
2016200115825,20,1
2016200115826,20,1
2016200115832,20,1
2016200115833,20,2
2016200115859,20,1
2016200115864,20,1
2016200115906,20,2
2016200115908,20,2
2016200116025,20,2
2016200116176,20,2
2016200116359,20,1
2016200116373,20,2
2016200116425,20,1
2016200116483,20,1
2016200116606,20,2
2016200116666,20,1
2016200116681,20,2
2016200116688,20,2
2016200116694,20,1
2016200116705,20,2
2016200116713,20,1
2016200116720,20,2
2016200116722,20,1
2016200116734,20,2
2016200116748,20,1
2016200116757,20,1
2016200116771,20,2
2016200116899,20,1
2016200116954,20,1
2016200116959,20,1
2016200116971,20,1
2016200116989,20,1
2016200116991,20,2
2016200117000,20,2
2016200117004,20,1
2016200117020,20,1
2016200117023,20,1
2016200117086,20,2
2016200117092,20,2
2016200117121,20,2
2016200117133,20,2
2016200117134,20,1
2016200117143,20,2
2016200117145,20,1
2016200117151,20,1
2016200117195,20,2
2016200117197,20,1
2016200117219,20,1
2016200117222,20,2
2016200117238,20,1
2016200117269,20,1
2016200117289,20,1
2016200117325,20,1
2016200117368,20,1
2016200117377,20,1
2016200117379,20,2
2016200117384,20,1
2016200117398,20,1
2016200117406,20,1
2016200117417,20,1
2016200117462,20,2
2016200117487,20,1
2016200117507,20,2
2016200117540,20,1
2016200117549,20,1
2016200117552,20,2
2016200117572,20,1
2016200117574,20,1
2016200117588,20,1
2016200117602,20,2
2016200117603,20,2
2016200117604,20,1
2016200117627,20,2
2016200117632,20,1
2016200117639,20,2
2016200117646,20,2
2016200117649,20,1
2016200117666,20,1
2016200117690,20,1
2016200117693,20,2
2016200117698,20,2
2016200117700,20,1
2016200117724,20,1
2016200117755,20,1
2016200117767,20,1
2016200117772,20,2
2016200117778,20,1
2016200117787,20,1
2016200117790,20,1
2016200117836,20,1
2016200117841,20,2
2016200117847,20,1
2016200117851,20,1
2016200117866,20,2
2016200117874,20,1
2016200117880,20,2
2016200117882,20,2
2016200117897,20,1
2016200117925,20,1
2016200117944,20,2
2016200117957,20,1
2016200117960,20,1
2016200117967,20,1
2016200117981,20,2
2016200117989,20,2
2016200117997,20,2
2016200118007,20,1
2016200118030,20,1
2016200118032,20,2
2016200118036,20,2
2016200118039,20,1
2016200118041,20,2
2016200118053,20,2
2016200118072,20,2
2016200118106,20,1
2016200118113,20,2
2016200118190,20,2
2016200118203,20,2
2016200118210,20,2
2016200118220,20,1
2016200118229,20,1
2016200118258,20,1
2016200118262,20,2
2016200118265,20,1
2016200118269,20,1
2016200118272,20,1
2016200118282,20,2
2016200118288,20,1
2016200118301,20,1
2016200118320,20,1
2016200118335,20,1
2016200118347,20,1
2016200118363,20,1
2016200118376,20,1
2016200118385,20,2
2016200118389,20,2
2016200118405,20,2
2016200118508,20,2
2016200118521,20,1
2016200118575,20,1
2016200118636,20,1
2016200118643,20,1
2016200118666,20,2
2016200118687,20,1
2016200118690,20,2
2016200118742,20,1
2016200118752,20,1
2016200118753,20,1
2016200118820,20,1
2016200118823,20,2
2016200118825,20,2
2016200118842,20,1
2016200118859,20,1
2016200118874,20,2
2016200118917,20,1
2016200118937,20,2
2016200118940,20,2
2016200118952,20,2
2016200118962,20,1
2016200118971,20,2
2016200118982,20,1
2016200118984,20,1
2016200119007,20,1
2016200119014,20,1
2016200119028,20,1
2016200119055,20,1
2016200119068,20,2
2016200119071,20,1
2016200119075,20,1
2016200119076,20,2
2016200119082,20,1
2016200119089,20,1
2016200119111,20,2
2016200119122,20,1
2016200119165,20,1
2016200119216,20,1
2016200119222,20,2
2016200119227,20,1
2016200119249,20,1
2016200119258,20,1
2016200119278,20,1
2016200119289,20,2
2016200119296,20,1
2016200119303,20,1
2016200119313,20,1
2016200119334,20,1
2016200119342,20,2
2016200119372,20,2
2016200119377,20,2
2016200119383,20,1
2016200119388,20,1
2016200119407,20,2
2016200119409,20,2
2016200119418,20,1
2016200119419,20,1
2016200119441,20,1
2016200119463,20,2
2016200119465,20,1
2016200119476,20,1
2016200119479,20,2
2016200119500,20,1
2016200119516,20,2
2016200119519,20,2
2016200119522,20,2
2016200119551,20,1
2016200119557,20,2
2016200119560,20,1
2016200119593,20,1
2016200119631,20,2
2016200119633,20,1
2016200119635,20,1
2016200119676,20,2
2016200119678,20,1
2016200119741,20,1
2016200119766,20,1
2016200119774,20,2
2016200119775,20,1
2016200119780,20,1
2016200119803,20,2
2016200119805,20,2
2016200119817,20,1
2016200119822,20,2
2016200119835,20,1
2016200119842,20,2
2016200119852,20,1
2016200119859,20,2
2016200119865,20,1
2016200119869,20,1
2016200119890,20,2
2016200119905,20,2
2016200119908,20,1
2016200120055,20,2
2016200120093,20,1
2016200120100,20,1
2016200120138,20,2
2016200120144,20,2
2016200120185,20,2
2016200120189,20,1
2016200120215,20,1
2016200120222,20,1
2016200120246,20,1
2016200120253,20,1
2016200120257,20,2
2016200120260,20,1
2016200120265,20,1
2016200120267,20,1
2016200120292,20,2
2016200120293,20,1
2016200120303,20,1
2016200120308,20,2
2016200120334,20,1
2016200120353,20,1
2016200120377,20,1
2016200120387,20,1
2016200120403,20,2
2016200120418,20,1
2016200120425,20,2
2016200120455,20,1
2016200120467,20,1
2016200120522,20,2
2016200120553,20,1
2016200120581,20,1
2016200120586,20,1
2016200120593,20,1
2016200120703,20,2
2016200120713,20,2
2016200120718,20,1
2016200120720,20,2
2016200120726,20,2
2016200120760,20,2
2016200120781,20,1
2016200120782,20,1
2016200120825,20,1
2016200120917,20,2
2016200120932,20,2
2016200121026,20,1
2016200121032,20,1
2016200121072,20,2
2016200121096,20,2
2016200121099,20,1
2016200121127,20,2
2016200121141,20,1
2016200121145,20,1
2016200121146,20,2
2016200121152,20,1
2016200121199,20,2
2016200121210,20,1
2016200121227,20,2
2016200121234,20,2
2016200121235,20,1
2016200121278,20,1
2016200121291,20,1
2016200121334,20,2
2016200121335,20,1
2016200121353,20,1
2016200121432,20,1
2016200121482,20,1
2016200121483,20,1
2016200121537,20,2
2016200121563,20,1
2016200121591,20,2
2016200121609,20,2
2016200121612,20,1
2016200121624,20,1
2016200121651,20,2
2016200121653,20,1
2016200121676,20,2
2016200121677,20,2
2016200121696,20,1
2016200121697,20,2
2016200121704,20,1
2016200121707,20,2
2016200121710,20,1
2016200121714,20,2
2016200121723,20,2
2016200121724,20,1
2016200121725,20,2
2016200121755,20,1
2016200121766,20,2
2016200121774,20,1
2016200121778,20,1
2016200121795,20,1
2016200121829,20,2
2016200121831,20,2
2016200121832,20,1
2016200121849,20,1
2016200121875,20,1
2016200121882,20,1
2016200121917,20,1
2016200121966,20,2
2016200121995,20,1
2016200122022,20,2
2016200122027,20,2
2016200122046,20,2
2016200122047,20,1
2016200122089,20,2
2016200122104,20,1
2016200122116,20,2
2016200122131,20,2
2016200122137,20,1
2016200122153,20,2
2016200122171,20,1
2016200122183,20,2
2016200122202,20,2
2016200122228,20,1
2016200122236,20,2
2016200122246,20,1
2016200122250,20,1
2016200122252,20,2
2016200122259,20,2
2016200122260,20,2
2016200122265,20,1
2016200122292,20,1
2016200122299,20,2
2016200122313,20,1
2016200122343,20,2
2016200122345,20,2
2016200122385,20,1
2016200122411,20,2
2016200122422,20,2
2016200122445,20,1
2016200122473,20,2
2016200122559,20,2
2016200122563,20,2
2016200122565,20,1
2016200122570,20,2
2016200122604,20,1
2016200122606,20,2
2016200122620,20,1
2016200122636,20,1
2016200122644,20,1
2016200122668,20,1
2016200122671,20,2
2016200122684,20,1
2016200122721,20,2
2016200122727,20,2
2016200122730,20,1
2016200122733,20,2
2016200122737,20,1
2016200122747,20,2
2016200122754,20,1
2016200122769,20,1
2016200122773,20,1
2016200122786,20,1
2016200122787,20,2
2016200122788,20,1
2016200122820,20,2
2016200122839,20,2
2016200122876,20,2
2016200122887,20,1
2016200122909,20,2
2016200122927,20,1
2016200122934,20,2
2016200122947,20,1
2016200122998,20,1
2016200123005,20,2
2016200123022,20,1
2016200123072,20,2
2016200123086,20,1
2016200123099,20,1
2016200123101,20,1
2016200123231,20,1
2016200123233,20,1
2016200123241,20,1
2016200123243,20,1
2016200123258,20,1
2016200123264,20,2
2016200123265,20,1
2016200123337,20,1
2016200123341,20,2
2016200123378,20,1
2016200123393,20,1
2016200123455,20,2
2016200123565,20,1
2016200123567,20,1
2016200123583,20,2
2016200123594,20,1
2016200123619,20,1
2016200123623,20,1
2016200123651,20,2
2016200123661,20,1
2016200123688,20,1
2016200123693,20,2
2016200123705,20,1
2016200123706,20,1
2016200123714,20,2
2016200123722,20,2
2016200123724,20,2
2016200123733,20,1
2016200123739,20,2
2016200123759,20,1
2016200123764,20,1
2016200123765,20,2
2016200123821,20,1
2016200123873,20,1
2016200123877,20,1
2016200123912,20,2
2016200123974,20,2
2016200123993,20,1
2016200124022,20,2
2016200124081,20,2
2016200124102,20,2
2016200124153,20,2
2016200124155,20,1
2016200124158,20,2
2016200124159,20,2
2016200124173,20,2
2016200124177,20,2
2016200124195,20,1
2016200124208,20,2
2016200124211,20,1
2016200124212,20,2
2016200124229,20,1
2016200124230,20,1
2016200124243,20,2
2016200124278,20,2
2016200124309,20,1
2016200124330,20,2
2016200124334,20,2
2016200124336,20,1
2016200124339,20,1
2016200124380,20,1
2016200124384,20,1
2016200124387,20,2
2016200124399,20,1
2016200124429,20,2
2016200124442,20,1
2016200124449,20,2
2016200124534,20,1
2016200124542,20,1
2016200124543,20,1
2016200124569,20,2
2016200124572,20,2
2016200124619,20,2
2016200124620,20,1
2016200124633,20,1
2016200124657,20,1
2016200124680,20,2
2016200124687,20,2
2016200124691,20,1
2016200124711,20,2
2016200124721,20,1
2016200124748,20,1
2016200124768,20,2
2016200124775,20,1
2016200124783,20,1
2016200124792,20,1
2016200124838,20,1
2016200124841,20,2
2016200124876,20,2
2016200124891,20,1
2016200124913,20,1
2016200124935,20,1
2016200124942,20,1
2016200124958,20,1
2016200125003,20,1
2016200125107,20,2
2016200125137,20,2
2016200125146,20,2
2016200125183,20,1
2016200125184,20,1
2016200125236,20,1
2016200125238,20,2
2016200125260,20,2
2016200125281,20,1
2016200125302,20,1
2016200125347,20,1
2016200125372,20,1
2016200125391,20,2
2016200125407,20,1
2016200125450,20,2
2016200125453,20,2
2016200125470,20,1
2016200125488,20,1
2016200125548,20,2
2016200125557,20,1
2016200125560,20,2
2016200125750,20,2
2016200125753,20,1
2016200125754,20,2
2016200125778,20,2
2016200125788,20,2
2016200125808,20,1
2016200125821,20,2
2016200125822,20,1
2016200125839,20,1
2016200125870,20,1
2016200125875,20,1
2016200125879,20,1
2016200125880,20,2
2016200125913,20,1
2016200125942,20,1
2016200125958,20,2
2016200125995,20,2
2016200126006,20,1
2016200126034,20,2
2016200126062,20,2
2016200126091,20,1
2016200126151,20,1
2016200126194,20,2
2016200126300,20,2
2016200126348,20,1
2016200126356,20,1
2016200126450,20,1
2016200126558,20,1
2016200126579,20,2
2016200126598,20,1
2016200126626,20,1
2016200126627,20,1
2016200126636,20,2
2016200126681,20,1
2016200126716,20,2
2016200126762,20,1
2016200126796,20,1
2016200126803,20,1
2016200126806,20,1
2016200126809,20,1
2016200126810,20,1
2016200126813,20,1
2016200126830,20,2
2016200126835,20,2
2016200126837,20,1
2016200126848,20,1
2016200126853,20,2
2016200126864,20,1
2016200126873,20,1
2016200126875,20,1
2016200126909,20,1
2016200126914,20,2
2016200126924,20,1
2016200126939,20,2
2016200126949,20,1
2016200126951,20,1
2016200126963,20,1
2016200126997,20,1
2016200127011,20,1
2016200127014,20,1
2016200127033,20,2
2016200127038,20,1
2016200127074,20,1
2016200127086,20,2
2016200127121,20,2
2016200127125,20,1
2016200127133,20,1
2016200127157,20,2
2016200127181,20,2
2016200127204,20,1
2016200127207,20,1
2016200127215,20,2
2016200127239,20,1
2016200127241,20,1
2016200127244,20,1
2016200127258,20,1
2016200127262,20,1
2016200127275,20,1
2016200127277,20,1
2016200127292,20,2
2016200127306,20,1
2016200127317,20,1
2016200127364,20,1
2016200127452,20,1
2016200127511,20,2
2016200127541,20,2
2016200127579,20,1
2016200127589,20,1
2016200127605,20,2
2016200127609,20,1
2016200127636,20,1
2016200127681,20,1
2016200127698,20,1
2016200127741,20,1
2016200127742,20,1
2016200127746,20,1
2016200127748,20,1
2016200127753,20,1
2016200127779,20,2
2016200127801,20,1
2016200127808,20,1
2016200127811,20,2
2016200127864,20,1
2016200127888,20,1
2016200127946,20,2
2016200127978,20,1
2016200128007,20,2
2016200128027,20,2
2016200128044,20,2
2016200128064,20,1
2016200128075,20,2
2016200128097,20,2
2016200128117,20,1
2016200128127,20,1
2016200128137,20,2
2016200128317,20,2
2016200128319,20,1
2016200128334,20,2
2016200128348,20,2
2016200128351,20,1
2016200128382,20,1
2016200128386,20,2
2016200128459,20,1
2016200128502,20,1
2016200128549,20,1
2016200128598,20,1
2016200128703,20,2
2016200128704,20,1
2016200128709,20,1
2016200128754,20,2
2016200128758,20,2
2016200128795,20,2
2016200128798,20,2
2016200128815,20,1
2016200128849,20,1
2016200128902,20,2
2016200128916,20,2
2016200128985,20,1
2016200129115,20,1
2016200129172,20,1
2016200129184,20,2
2016200129259,20,1
2016200129267,20,2
2016200129295,20,1
2016200129299,20,1
2016200129313,20,1
2016200129319,20,2
2016200129324,20,2
2016200129367,20,2
2016200129374,20,2
2016200129379,20,2
2016200129380,20,2
2016200129434,20,2
2016200129606,20,2
2016200129690,20,1
2016200129691,20,2
2016200129712,20,1
2016200129727,20,2
2016200129751,20,1
2016200129798,20,1
2016200129851,20,1
2016200129853,20,2
2016200129854,20,2
2016200129859,20,1
2016200129869,20,1
2016200129877,20,2
2016200129902,20,2
2016200129913,20,1
2016200129914,20,1
2016200129945,20,2
2016200129984,20,1
2016200129995,20,2
2016200130063,20,1
2016200130075,20,1
2016200130148,20,1
2016200130186,20,2
2016200130195,20,1
2016200130224,20,2
2016200130324,20,2
2016200130335,20,1
2016200130367,20,1
2016200130372,20,1
2016200130380,20,1
2016200130386,20,1
2016200130430,20,1
2016200130447,20,1
2016200130474,20,1
2016200130518,20,2
2016200130543,20,2
2016200130648,20,1
2016200130674,20,1
2016200130686,20,1
2016200130715,20,2
2016200130724,20,1
2016200130905,20,2
2016200130914,20,2
2016200130916,20,2
2016200130944,20,1
2016200130960,20,1
2016200130992,20,2
2016200131104,20,1
2016200131158,20,1
2016200131229,20,1
2016200131237,20,1
2016200131307,20,1
2016200131348,20,2
2016200131432,20,2
2016200131435,20,2
2016200131441,20,1
2016200131449,20,1
2016200131479,20,2
2016200131491,20,1
2016200131495,20,1
2016200131527,20,2
2016200131530,20,2
2016200131536,20,1
2016200131555,20,2
2016200131572,20,2
2016200131578,20,2
2016200131594,20,1
2016200131648,20,2
2016200131706,20,2
2016200131723,20,2
2016200131783,20,2
2016200131784,20,1
2016200131816,20,1
2016200131844,20,2
2016200131880,20,1
2016200131976,20,2
2016200131978,20,1
2016200131982,20,1
2016200131987,20,1
2016200131997,20,1
2016200132009,20,1
2016200132023,20,1
2016200132025,20,1
2016200132031,20,1
2016200132032,20,1
2016200132035,20,2
2016200132036,20,1
2016200132040,20,1
2016200132041,20,1
2016200132059,20,2
2016200132080,20,1
2016200132098,20,1
2016200132100,20,1
2016200132134,20,1
2016200132200,20,1
2016200132249,20,1
2016200132298,20,1
2016200132318,20,1
2016200132435,20,2
2016200132437,20,1
2016200132444,20,1
2016200132465,20,1
2016200132467,20,2
2016200132473,20,1
2016200132484,20,1
2016200132487,20,1
2016200132497,20,1
2016200132502,20,1
2016200132507,20,2
2016200132508,20,2
2016200132515,20,1
2016200132520,20,2
2016200132544,20,2
2016200132554,20,1
2016200132563,20,1
2016200132576,20,1
2016200132586,20,2
2016200132618,20,1
2016200132663,20,2
2016200132737,20,2
2016200132764,20,1
2016200132765,20,2
2016200132812,20,2
2016200132837,20,1
2016200132844,20,2
2016200132857,20,2
2016200132871,20,1
2016200132894,20,1
2016200132906,20,1
2016200132914,20,1
2016200132919,20,2
2016200132943,20,1
2016200132954,20,1
2016200132959,20,1
2016200132979,20,1
2016200132981,20,1
2016200132998,20,1
2016200133016,20,2
2016200133038,20,2
2016200133040,20,1
2016200133047,20,2
2016200133072,20,1
2016200133076,20,2
2016200133102,20,2
2016200133106,20,1
2016200133136,20,1
2016200133191,20,1
2016200133193,20,2
2016200133229,20,1
2016200133232,20,2
2016200133237,20,2
2016200133241,20,1
2016200133257,20,2
2016200133264,20,2
2016200133281,20,1
2016200133309,20,1
2016200133313,20,2
2016200133327,20,2
2016200133336,20,2
2016200133440,20,2
2016200133441,20,1
2016200133449,20,1
2016200133458,20,1
2016200133460,20,1
2016200133507,20,1
2016200133519,20,2
2016200133561,20,2
2016200133562,20,1
2016200133576,20,2
2016200133616,20,1
2016200133637,20,2
2016200133638,20,1
2016200133686,20,2
2016200133760,20,2
2016200133786,20,2
2016200133799,20,1
2016200133818,20,1
2016200133866,20,2
2016200133991,20,1
2016200134006,20,1
2016200134013,20,1
2016200134023,20,2
2016200134211,20,1
2016200134243,20,1
2016200134314,20,2
2016200134367,20,1
2016200134388,20,2
2016200134708,20,1
2016200134726,20,2
2016200134727,20,2
2016200134737,20,2
2016200134741,20,1
2016200134743,20,1
2016200134758,20,1
2016200134760,20,1
2016200134767,20,2
2016200134769,20,2
2016200134808,20,1
2016200134811,20,1
2016200134831,20,1
2016200134835,20,1
2016200134857,20,2
2016200134858,20,2
2016200134922,20,1
